Pittosporum undulatum :: Victorian Box,37.782357442099,-122.437641907141,0
Platanus x hispanica :: Sycamore: London Plane,37.7818513887167,-122.439288117921,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.780420491387,-122.44076987779,0
Platanus x hispanica :: Sycamore: London Plane,37.7832779377979,-122.437829320807,0
Platanus x hispanica :: Sycamore: London Plane,37.7835026179143,-122.438157044438,0
Lophostemon confertus :: Brisbane Box,37.782944132882,-122.435126576612,0
Tristaniopsis laurina :: Swamp Myrtle,37.7832776042171,-122.440896144552,0
Pittosporum undulatum :: Victorian Box,37.7806482091024,-122.434698841508,0
::,37.7797525406898,-122.438411974028,0
Pittosporum undulatum :: Victorian Box,37.780343987671,-122.440278292382,0
Platanus x hispanica :: Sycamore: London Plane,37.778270460106,-122.438099315048,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.779963933966,-122.440423847121,0
Tristaniopsis laurina :: Swamp Myrtle,37.7796788528606,-122.439179971074,0
Tristania conferta ::,37.7785674418218,-122.436874095034,0
Magnolia grandiflora :: Southern Magnolia,37.784765558283,-122.436793761521,0
Ficus retusa nitida :: Banyan Fig,37.7859187837291,-122.435122761266,0
Acacia baileyana :: Bailey's Acacia,37.786078645055,-122.438165110876,0
Prunus serrulata :: Ornamental Cherry,37.7821728497503,-122.438423317346,0
Tree(s) ::,37.7796034198271,-122.431868633724,0
Pittosporum undulatum :: Victorian Box,37.7806482091024,-122.434698841508,0
Corymbia ficifolia :: Red Flowering Gum,37.7772832052401,-122.435702869129,0
Washingtonia robusta :: Mexican Fan Palm,37.7771988203893,-122.436355315705,0
Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.7805427074609,-122.432346825159,0
Maytenus boaria :: Mayten,37.7794523489738,-122.433357444963,0
Platanus x hispanica :: Sycamore: London Plane,37.7831064505465,-122.434425094313,0
Tree(s) ::,37.7796034198271,-122.431868633724,0
Platanus x hispanica :: Sycamore: London Plane,37.784240975918,-122.433032126142,0
Magnolia grandiflora :: Southern Magnolia,37.7854778284517,-122.438614101125,0
Pinus canariensis :: Canary Island Pine,37.7831658887746,-122.440558168856,0
Cupressocyparis leylandii :: Leyland Cypress,37.7842509000301,-122.434609297971,0
Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7830370509294,-122.43279450975,0
Pittosporum undulatum :: Victorian Box,37.78016861134,-122.435267471873,0
Pittosporum undulatum :: Victorian Box,37.7784024955759,-122.433063678238,0
Syagrus romanzoffianum :: Queen Palm,37.7788030175273,-122.433398881809,0
Pittosporum undulatum :: Victorian Box,37.7822131573369,-122.435795962568,0
Tristania conferta ::,37.7824194905185,-122.4400789585,0
Pittosporum undulatum :: Victorian Box,37.785350361633,-122.433055411614,0
Ficus retusa nitida :: Banyan Fig,37.7802853291655,-122.43329715719,0
Ginkgo biloba 'Fairmont' :: Fairmont Ginkgo,37.7844692272317,-122.437956753313,0
Platanus x hispanica :: Sycamore: London Plane,37.7842810372505,-122.431877202831,0
Tristania conferta ::,37.7784807863281,-122.436706551647,0
Maytenus boaria :: Mayten,37.7793413376686,-122.433132925132,0
Acacia melanoxylon :: Blackwood Acacia,37.7807935614107,-122.436884530391,0
Maytenus boaria :: Mayten,37.7789673768152,-122.433439319366,0
Ficus nitida :: Laurel Fig,37.7804221702729,-122.43217599894,0
Eucalyptus sideroxylon :: Red Ironbark,37.7805300194093,-122.43871776159,0
Platanus x hispanica :: Sycamore: London Plane,37.78441477059,-122.434191614668,0
Tristaniopsis laurina :: Swamp Myrtle,37.7819786446445,-122.435733884321,0
Liquidambar styraciflua :: American Sweet Gum,37.7836983188261,-122.432862674177,0
Pittosporum undulatum :: Victorian Box,37.7793497443727,-122.434155122321,0
Pittosporum undulatum :: Victorian Box,37.778721130856,-122.435070340365,0
Tristania conferta ::,37.7787106876669,-122.436750446365,0
Maytenus boaria :: Mayten,37.7865981068289,-122.435149793811,0
Tristaniopsis laurina :: Swamp Myrtle,37.7773063874437,-122.435204192897,0
Ulmus parvifolia :: Chinese Elm,37.7782577475499,-122.434092397831,0
Corymbia ficifolia :: Red Flowering Gum,37.7828265946555,-122.436882555626,0
Pyrus calleryana :: Ornamental Pear,37.778024644057,-122.435985462045,0
Tristaniopsis laurina :: Swamp Myrtle,37.7798473712637,-122.440667457666,0
Liquidambar styraciflua :: American Sweet Gum,37.7820256151298,-122.432376392688,0
Platanus x hispanica :: Sycamore: London Plane,37.7840734371904,-122.434592189798,0
Maytenus boaria :: Mayten,37.7791747971165,-122.433479070172,0
Pittosporum undulatum :: Victorian Box,37.781361345863,-122.435756158103,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.7807665889679,-122.440738806474,0
Pittosporum undulatum :: Victorian Box,37.7798794773869,-122.434535545992,0
Maytenus boaria :: Mayten,37.7850538555643,-122.434442208241,0
Acer rubrum :: Red Maple,37.7798444069348,-122.438775409684,0
Tree(s) ::,37.7796034198271,-122.431868633724,0
Ficus retusa nitida :: Banyan Fig,37.7859958117094,-122.435031464821,0
Pittosporum undulatum :: Victorian Box,37.7818186353856,-122.438397125073,0
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,37.7831710382055,-122.434449780345,0
Eucalyptus nicholii :: Nichol's Willow-Leafed Peppermint,37.7780182464137,-122.437100346499,0
Pittosporum undulatum :: Victorian Box,37.7823073795972,-122.437633572993,0
Ficus nitida :: Laurel Fig,37.7783478430736,-122.433460857601,0
Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,37.7845479080691,-122.437323443199,0
Pittosporum undulatum :: Victorian Box,37.7832737070954,-122.433399814283,0
Ficus nitida :: Laurel Fig,37.786041404384,-122.434148347649,0
Prunus cerasifera :: Cherry Plum,37.7777662293766,-122.438065516085,0
Platanus x hispanica :: Sycamore: London Plane,37.7831119889326,-122.434443273165,0
Maytenus boaria :: Mayten,37.7809749271285,-122.436415353864,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.7805734914119,-122.440553385873,0
::,37.7806663604621,-122.435468077701,0
Pittosporum undulatum :: Victorian Box,37.781412423948,-122.431893925375,0
Pittosporum undulatum :: Victorian Box,37.7785339099815,-122.432964299887,0
Tristaniopsis laurina :: Swamp Myrtle,37.7849688924255,-122.435106743694,0
Corymbia ficifolia :: Red Flowering Gum,37.7821858984607,-122.440835324614,0
Tree(s) ::,37.780416333153,-122.439695679221,0
Pittosporum crassifolium :: Karo Tree,37.7844540366015,-122.43805535523,0
Corymbia ficifolia :: Red Flowering Gum,37.7829213052255,-122.43606088796,0
Pittosporum undulatum :: Victorian Box,37.7790966382169,-122.43615251874,0
Platanus x hispanica :: Sycamore: London Plane,37.7841623615489,-122.435458932616,0
Tree(s) ::,37.7791289322494,-122.434798691682,0
Ficus retusa nitida :: Banyan Fig,37.7855317115931,-122.434973002389,0
Pittosporum undulatum :: Victorian Box,37.7791824207192,-122.435514087195,0
Liquidambar styraciflua :: American Sweet Gum,37.782783160075,-122.432678197788,0
Shrub :: Shrub,37.7855362863546,-122.437157652203,0
Ficus retusa nitida :: Banyan Fig,37.7860427018539,-122.434132653208,0
Platanus x hispanica :: Sycamore: London Plane,37.7833355182269,-122.440143921372,0
Pittosporum undulatum :: Victorian Box,37.7806266740586,-122.435611281439,0
Lophostemon confertus :: Brisbane Box,37.7802510063553,-122.437837026039,0
Ficus retusa nitida :: Banyan Fig,37.7798686462193,-122.435452758685,0
Pittosporum undulatum :: Victorian Box,37.7814169718686,-122.433939838281,0
Eriobotrya deflexa :: Bronze Loquat,37.7844544851842,-122.439218650192,0
Pittosporum undulatum :: Victorian Box,37.782149893204,-122.437600182055,0
Maytenus boaria :: Mayten,37.7852881399787,-122.432665707544,0
Pittosporum undulatum :: Victorian Box,37.779390670103,-122.43387040511,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.7801623757286,-122.440623460362,0
Callistemon citrinus :: Lemon Bottlebrush,37.778132974581,-122.434670017402,0
Pittosporum undulatum :: Victorian Box,37.780437017254,-122.433740233803,0
Ficus nitida :: Laurel Fig,37.7860666959211,-122.433965949874,0
Ficus retusa nitida :: Banyan Fig,37.7801942444853,-122.431990162179,0
Tristaniopsis laurina :: Swamp Myrtle,37.7833215519747,-122.440527865783,0
Prunus serrulata :: Ornamental Cherry,37.7837545758984,-122.43595779441,0
Acacia melanoxylon :: Blackwood Acacia,37.7805648236525,-122.435456706153,0
Ficus retusa nitida :: Banyan Fig,37.7860548808328,-122.434054069465,0
Platanus x hispanica :: Sycamore: London Plane,37.7844908059076,-122.434546214403,0
Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,37.7800646238097,-122.438638687165,0
Ginkgo biloba :: Maidenhair Tree,37.7821701122998,-122.434235614198,0
Platanus x hispanica :: Sycamore: London Plane,37.7843015406612,-122.434864039541,0
Pittosporum undulatum :: Victorian Box,37.7791730318139,-122.43545882571,0
Corymbia ficifolia :: Red Flowering Gum,37.7829213052255,-122.43606088796,0
Corymbia ficifolia :: Red Flowering Gum,37.7812412183178,-122.434670029614,0
Corymbia ficifolia :: Red Flowering Gum,37.7820427480869,-122.434373718727,0
Pittosporum undulatum :: Victorian Box,37.7848691499899,-122.435916853386,0
Liquidambar styraciflua :: American Sweet Gum,37.7854347614906,-122.4389653769,0
Pittosporum undulatum :: Victorian Box,37.7818618581473,-122.440981332997,0
Fraxinus oxycarpa 'Raywood' :: Raywood Ash,37.781391112972,-122.432069985491,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.7812555662813,-122.440611910173,0
Acacia melanoxylon :: Blackwood Acacia,37.7799725127801,-122.4372340286,0
Platanus x hispanica :: Sycamore: London Plane,37.7794249073372,-122.438435327382,0
Corymbia ficifolia :: Red Flowering Gum,37.7826456988205,-122.438312933736,0
Pyrus calleryana 'New Bradford' :: New Bradford Pear,37.7774366200704,-122.437965253099,0
Magnolia grandiflora :: Southern Magnolia,37.7823699516849,-122.439455260375,0
Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,37.7782975970335,-122.434954188456,0
Acacia melanoxylon :: Blackwood Acacia,37.7854950354219,-122.437351872267,0
Platanus x hispanica :: Sycamore: London Plane,37.7781901628153,-122.438324685389,0
Cupressus macrocarpa :: Monterey Cypress,37.7836362733136,-122.438241309064,0
Pittosporum undulatum :: Victorian Box,37.7817680125598,-122.438337788625,0
Pittosporum undulatum :: Victorian Box,37.7826170851045,-122.434185862237,0
Acer rubrum :: Red Maple,37.7827064781329,-122.439354370547,0
Fraxinus oxycarpa 'Raywood' :: Raywood Ash,37.7840272420603,-122.432698449568,0
Corymbia ficifolia :: Red Flowering Gum,37.7817098878313,-122.437066604439,0
Eucalyptus nicholii :: Nichol's Willow-Leafed Peppermint,37.7846065224894,-122.432676778466,0
Platanus x hispanica :: Sycamore: London Plane,37.784240975918,-122.433032126142,0
Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,37.7817130771674,-122.43896494142,0
Ficus retusa nitida :: Banyan Fig,37.780264705851,-122.431997732698,0
Tristania conferta ::,37.7853315391503,-122.438672022334,0
Olea europaea :: Olive Tree,37.7827375584221,-122.436473793768,0
Ficus retusa nitida :: Banyan Fig,37.7805781423675,-122.431923310003,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.7826823671773,-122.436834284958,0
Ulmus parvifolia :: Chinese Elm,37.7783246490231,-122.43361304212,0
Ficus nitida :: Laurel Fig,37.7798807216656,-122.431661979156,0
Platanus x hispanica :: Sycamore: London Plane,37.7837407911636,-122.436061634905,0
Pinus canariensis :: Canary Island Pine,37.7833875775095,-122.439493935571,0
Platanus x hispanica :: Sycamore: London Plane,37.7793821590717,-122.438784977432,0
Eucalyptus sideroxylon :: Red Ironbark,37.7818298455487,-122.436102254923,0
Acacia baileyana :: Bailey's Acacia,37.7860179225956,-122.437602866759,0
Pittosporum undulatum :: Victorian Box,37.7794163737998,-122.432482197381,0
Maytenus boaria :: Mayten,37.7803520228236,-122.432836866316,0
Acacia melanoxylon :: Blackwood Acacia,37.7798453538668,-122.437685878578,0
Corymbia ficifolia :: Red Flowering Gum,37.7817552238956,-122.436683606845,0
Ficus nitida :: Laurel Fig,37.7860056439611,-122.434484700269,0
Tree(s) ::,37.7826655777078,-122.432649168887,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.7842656128882,-122.438046517704,0
Tree(s) ::,37.7860901226686,-122.435051845234,0
Tristaniopsis laurina :: Swamp Myrtle,37.78431481645,-122.440315580667,0
Corymbia ficifolia :: Red Flowering Gum,37.7816739348974,-122.437320479018,0
Platanus x hispanica :: Sycamore: London Plane,37.78348001856,-122.438275220863,0
Pittosporum undulatum :: Victorian Box,37.7859803781736,-122.43361728591,0
Ligustrum lucidum :: Glossy Privet,37.7814972706416,-122.434102368487,0
Pyrus kawakamii :: Evergreen Pear,37.7852636935379,-122.43274880955,0
Tree(s) ::,37.7830370509294,-122.43279450975,0
Pittosporum undulatum :: Victorian Box,37.7817430550004,-122.435831920097,0
Platanus x hispanica :: Sycamore: London Plane,37.7836169980675,-122.437805961288,0
Platanus x hispanica :: Sycamore: London Plane,37.783909052953,-122.434868307044,0
Pittosporum undulatum :: Victorian Box,37.7823460068593,-122.438351703199,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.7806350105524,-122.439145085226,0
Fraxinus oxycarpa :: Ash,37.7808396063472,-122.432134244545,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.7769764900289,-122.436678476413,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.7813928458395,-122.437865480342,0
Platanus x hispanica :: Sycamore: London Plane,37.7842509000301,-122.434609297971,0
Ficus nitida :: Laurel Fig,37.7798807216656,-122.431661979156,0
Maytenus boaria :: Mayten,37.7809354990687,-122.43675151758,0
Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.7806482091024,-122.434698841508,0
Tree(s) ::,37.7841242646501,-122.437933807354,0
Liquidambar styraciflua :: American Sweet Gum,37.7820959261745,-122.432386294307,0
Magnolia grandiflora :: Southern Magnolia,37.7820115889168,-122.438393339899,0
Platanus x hispanica :: Sycamore: London Plane,37.7830797244805,-122.44013102722,0
Acacia melanoxylon :: Blackwood Acacia,37.7813599103848,-122.438959625512,0
Platanus x hispanica :: Sycamore: London Plane,37.7840734371904,-122.434592189798,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.7770851190514,-122.436873336808,0
Arbutus 'Marina' :: Hybrid Strawberry Tree,37.782944132882,-122.435126576612,0
Tristania conferta ::,37.7819075653292,-122.436577479183,0
Corymbia ficifolia :: Red Flowering Gum,37.7829919235948,-122.438538008913,0
::,37.7814634747388,-122.431607035931,0
Ginkgo biloba :: Maidenhair Tree,37.7806524690374,-122.438991149316,0
Fraxinus oxycarpa :: Ash,37.7806749851298,-122.432092721197,0
Liquidambar styraciflua :: American Sweet Gum,37.780801170096,-122.43227008675,0
Pittosporum undulatum :: Victorian Box,37.7859599074732,-122.433698994827,0
Pittosporum undulatum :: Victorian Box,37.7814994893766,-122.431279701803,0
Myoporum laetum :: Myoporum,37.7849931264589,-122.438116069267,0
Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,37.7809269126295,-122.439194811296,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.7810195019401,-122.440622432274,0
Tree(s) ::,37.7815810267112,-122.438020890084,0
Olea europaea :: Olive Tree,37.7827619879541,-122.436288194942,0
Platanus x hispanica :: Sycamore: London Plane,37.7831907304059,-122.439232023736,0
Acer buergeranum :: Trident Maple,37.7774145243393,-122.436658745183,0
Ficus retusa nitida :: Banyan Fig,37.785433595884,-122.433064381988,0
Platanus x hispanica :: Sycamore: London Plane,37.7830037433931,-122.434413478748,0
Ulmus parvifolia :: Chinese Elm,37.7783545332764,-122.434432710417,0
Platanus x hispanica :: Sycamore: London Plane,37.7827205704951,-122.439458398161,0
Pyrus kawakamii :: Evergreen Pear,37.7780177097963,-122.436163356374,0
Podocarpus macrophyllus :: Yew Pine,37.785083900253,-122.432950200318,0
Acer rubrum :: Red Maple,37.7821968322814,-122.439254386463,0
Acacia melanoxylon :: Blackwood Acacia,37.7850072757126,-122.433649427379,0
Tree(s) ::,37.7842112564891,-122.433026075435,0
Pittosporum undulatum :: Victorian Box,37.779634286354,-122.437820070618,0
Platanus x hispanica :: Sycamore: London Plane,37.7836169980675,-122.437805961288,0
Tristania conferta ::,37.7796559917005,-122.431766739067,0
Pittosporum undulatum :: Victorian Box,37.7817671516947,-122.435804174009,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.7843916551488,-122.438071533937,0
Olea europaea :: Olive Tree,37.7823249851452,-122.435982713361,0
Arbutus 'Marina' :: Hybrid Strawberry Tree,37.7830370509294,-122.43279450975,0
Tree(s) ::,37.7796034198271,-122.431868633724,0
Pittosporum undulatum :: Victorian Box,37.7832938007654,-122.433242166575,0
Ficus nitida :: Laurel Fig,37.7859055370085,-122.433342180608,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.776966861792,-122.436744589338,0
Tristaniopsis laurina :: Swamp Myrtle,37.7804712472963,-122.432757957966,0
Platanus x hispanica :: Sycamore: London Plane,37.7842509000301,-122.434609297971,0
Pittosporum crassifolium :: Karo Tree,37.784375861656,-122.438234943981,0
Pittosporum undulatum :: Victorian Box,37.7812153261328,-122.440966925499,0
Corymbia ficifolia :: Red Flowering Gum,37.786689755292,-122.436904612265,0
Pittosporum undulatum :: Victorian Box,37.7861068152521,-122.433650296266,0
Corymbia ficifolia :: Red Flowering Gum,37.782451166007,-122.439840308676,0
Ficus nitida :: Laurel Fig,37.7804221702729,-122.43217599894,0
Tristaniopsis laurina :: Swamp Myrtle,37.7804281192065,-122.43311276338,0
Platanus x hispanica :: Sycamore: London Plane,37.7834716060779,-122.437867170922,0
Prunus cerasifera :: Cherry Plum,37.7782975970335,-122.434954188456,0
Platanus x hispanica :: Sycamore: London Plane,37.7847204744971,-122.434608182769,0
Maytenus boaria :: Mayten,37.7795492088531,-122.432614492863,0
Pittosporum undulatum :: Victorian Box,37.7819169391861,-122.438241058449,0
Platanus x hispanica :: Sycamore: London Plane,37.7826999928344,-122.439239999594,0
Pittosporum undulatum :: Victorian Box,37.7799752700111,-122.435681640416,0
Corymbia ficifolia :: Red Flowering Gum,37.7814725496882,-122.435715710029,0
Acacia melanoxylon :: Blackwood Acacia,37.7847512563691,-122.435709409105,0
Acacia melanoxylon :: Blackwood Acacia,37.7809008317577,-122.43590469061,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.7827280223547,-122.43654499438,0
Pittosporum undulatum :: Victorian Box,37.7800588460796,-122.435016891621,0
Ficus retusa nitida :: Banyan Fig,37.7781940105178,-122.433431660039,0
Fraxinus oxycarpa 'Raywood' :: Raywood Ash,37.7796034198271,-122.431868633724,0
Pittosporum undulatum :: Victorian Box,37.7824403349046,-122.434132728627,0
Ficus nitida :: Laurel Fig,37.7860790992099,-122.433861214618,0
Ficus nitida :: Laurel Fig,37.7784102764476,-122.433979208741,0
Acer rubrum :: Red Maple,37.778432201915,-122.438499613681,0
Liquidambar styraciflua :: American Sweet Gum,37.7836090062437,-122.432682129105,0
Corymbia ficifolia :: Red Flowering Gum,37.7823573023304,-122.439613221952,0
Maytenus boaria :: Mayten,37.7854296891778,-122.434740163706,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.7846586481563,-122.439914057191,0
Pittosporum undulatum :: Victorian Box,37.7800153505711,-122.433650309611,0
Tree(s) ::,37.777985036651,-122.437433245501,0
Ligustrum lucidum :: Glossy Privet,37.7819779069783,-122.4342014876,0
Pittosporum undulatum :: Victorian Box,37.7794092146323,-122.432584449454,0
Acacia baileyana :: Bailey's Acacia,37.786078645055,-122.438165110876,0
Pittosporum undulatum :: Victorian Box,37.7806482091024,-122.434698841508,0
Pittosporum undulatum :: Victorian Box,37.7819372750965,-122.436523203343,0
Pittosporum undulatum :: Victorian Box,37.778671396812,-122.438326951347,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.7846586481563,-122.439914057191,0
Ficus retusa nitida :: Banyan Fig,37.7803281468599,-122.432970381874,0
Pittosporum undulatum :: Victorian Box,37.7818425521761,-122.434021853774,0
Ginkgo biloba :: Maidenhair Tree,37.7799643946727,-122.438912650424,0
Pittosporum undulatum :: Victorian Box,37.7826331982903,-122.437224214932,0
Pinus canariensis :: Canary Island Pine,37.7837972495813,-122.43786449651,0
Ulmus parvifolia :: Chinese Elm,37.7783201948721,-122.433664099691,0
Pittosporum undulatum :: Victorian Box,37.7799752700109,-122.435681640414,0
Pittosporum undulatum :: Victorian Box,37.7801166436013,-122.435344894499,0
Corymbia ficifolia :: Red Flowering Gum,37.7819516456228,-122.434852038669,0
Magnolia grandiflora :: Southern Magnolia,37.779195648412,-122.438773964775,0
Corymbia ficifolia :: Red Flowering Gum,37.7774556905463,-122.435424415956,0
Arbutus unedo :: Strawberry Tree,37.7793993714118,-122.433793329826,0
Liquidambar styraciflua :: American Sweet Gum,37.7825616406057,-122.432637872371,0
Liquidambar styraciflua :: American Sweet Gum,37.7808574628324,-122.43305688657,0
Platanus x hispanica :: Sycamore: London Plane,37.7830725661934,-122.433810299556,0
Ginkgo biloba :: Maidenhair Tree,37.7845734551673,-122.437130233577,0
Liquidambar styraciflua :: American Sweet Gum,37.7840699387217,-122.43293447921,0
Fraxinus oxycarpa 'Raywood' :: Raywood Ash,37.7798807216656,-122.431661979156,0
Ficus nitida :: Laurel Fig,37.7804221702729,-122.43217599894,0
Acacia melanoxylon :: Blackwood Acacia,37.7862414391172,-122.436603142325,0
Ficus retusa nitida :: Banyan Fig,37.7770478129311,-122.43721134601,0
Pittosporum crassifolium :: Karo Tree,37.7798129141573,-122.440392962604,0
Pittosporum undulatum :: Victorian Box,37.7785242369859,-122.433029133637,0
Platanus x hispanica :: Sycamore: London Plane,37.784115694048,-122.43318973114,0
Ligustrum lucidum :: Glossy Privet,37.7779650512217,-122.436447944334,0
Platanus x hispanica :: Sycamore: London Plane,37.7781380116367,-122.43831893632,0
Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,37.7843762313587,-122.436323371803,0
Pittosporum undulatum :: Victorian Box,37.781112239936,-122.437244568568,0
Lophostemon confertus :: Brisbane Box,37.7819767706908,-122.434654942271,0
Platanus x hispanica :: Sycamore: London Plane,37.7840672437594,-122.439756601958,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.7846447104808,-122.439875094775,0
Corymbia ficifolia :: Red Flowering Gum,37.7829213052255,-122.43606088796,0
Fraxinus oxycarpa 'Raywood' :: Raywood Ash,37.781429437525,-122.431745818262,0
Pittosporum crassifolium :: Karo Tree,37.7843757479057,-122.438241863273,0
Ficus retusa nitida :: Banyan Fig,37.7827431340216,-122.435892519009,0
Maytenus boaria :: Mayten,37.7809354990687,-122.43675151758,0
Platanus x hispanica :: Sycamore: London Plane,37.7811365849206,-122.439142369495,0
Pittosporum undulatum :: Victorian Box,37.781466566635,-122.431551944715,0
Platanus x hispanica :: Sycamore: London Plane,37.7809281266059,-122.439099445952,0
Platanus x hispanica :: Sycamore: London Plane,37.7828380038034,-122.439270543262,0
Metrosideros excelsa :: New Zealand Xmas Tree,37.7804802316041,-122.440246714208,0
Pittosporum undulatum :: Victorian Box,37.7818651028046,-122.435885513106,0
Pittosporum undulatum :: Victorian Box,37.7859240063195,-122.438303040368,0
Tristania conferta ::,37.7812294076413,-122.434383280063,0
Platanus x hispanica :: Sycamore: London Plane,37.7838886976459,-122.43503285757,0
Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',37.7805648236525,-122.435456706153,0
Platanus x hispanica :: Sycamore: London Plane,37.7800097725211,-122.438923205225,0
Liquidambar styraciflua :: American Sweet Gum,37.7836439715484,-122.432619253214,0
Pittosporum undulatum :: Victorian Box,37.7805184210702,-122.433919051618,0
Arbutus unedo :: Strawberry Tree,37.7791826693541,-122.433633233262,0
